"acc_num","st_date","cust_age","bill_city","cr_score"
368324,2017-06-24,22,"Vancouver","3"
264963,2019-03-15,48,"Vancouver","4"
397107,2017-07-22,58,"Calgary","5"
774964,2014-11-07,41,"Vancouver","3"
670457,2015-02-27,68,"Vancouver","3"
935471,2017-12-29,29,"Coquitlam","4"
723408,2016-12-04,43,"Calgary","5"
440638,2014-04-18,36,"Surrey","4"
850642,2018-12-03,50,"Abbotsford","5"
667529,2018-09-13,39,"Cold Lake","2"
67539,2017-10-08,26,"Claresholm","4"
743905,2019-02-20,33,"Wainwright","4"
490461,2015-05-23,56,"Victoria","5"
530987,2017-01-06,47,"Edmonton","2"
456173,2016-11-02,68,"Calgary","3"
624227,2019-05-07,57,"Quesnel","4"
514652,2019-06-24,58,"Vancouver","3"
243741,2018-10-09,55,"Calgary","5"
755894,2017-05-29,23,"Burnaby","4"
784982,2016-08-11,32,"Taber","5"
670842,2019-07-04,66,"Airdrie","4"
827959,2015-02-05,47,"Colwood","5"
714598,2018-12-20,59,"Langford","4"
497634,2017-11-01,50,"Surrey","4"
469673,2016-06-19,61,"Calgary","5"
566340,2016-11-10,62,"Vancouver","4"
25387,2014-06-10,68,"Vancouver","3"
349402,2017-06-29,50,"Vancouver","4"
699655,2019-04-03,53,"Vancouver","3"
543249,2017-07-01,20,"Calgary","3"
644192,2017-05-24,63,"Campbell River","4"
351601,2017-07-25,60,"Surrey","3"
604814,2018-11-29,20,"Golden","5"
885033,2019-06-03,22,"Surrey","4"
599972,2016-08-09,33,"Vancouver","3"
371984,2018-06-14,63,"Port Coquitlam","5"
62187,2015-02-28,70,"Vancouver","5"
793467,2016-01-05,40,"Fairview","4"
492982,2016-11-15,37,"Kelowna","4"
885240,2017-12-09,60,"Calgary","5"
722661,2015-08-18,30,"Grande Prairie","5"
206688,2018-09-03,65,"Vancouver","3"
304040,2019-06-13,59,"Richmond","3"
985507,2015-01-08,34,"Prince George","4"
725714,2016-06-05,46,"Calgary","3"
855761,2016-10-12,19,"Vancouver","5"
438094,2018-05-05,37,"Langley","5"
65639,2018-11-07,42,"New Westminster","2"
490083,2017-08-07,45,"Calgary","4"
612663,2018-03-14,55,"Didsbury","5"
76428,2017-07-10,48,"Surrey","4"
859740,2018-11-09,23,"Calgary","5"
293402,2019-04-27,20,"Cold Lake","4"
90670,2017-09-27,34,"Surrey","3"
332557,2017-03-19,28,"Calgary","4"
156959,2018-07-15,51,"Calgary","5"
943737,2017-08-21,60,"Calgary","4"
526222,2018-03-03,50,"Calgary","5"
871460,2018-05-19,22,"Port Coquitlam","5"
806492,2018-04-01,44,"Coquitlam","5"
204948,2017-01-28,31,"Vernon","4"
192992,2017-02-21,26,"Calgary","5"
993195,2017-08-03,37,"Slave Lake","5"
420838,2018-01-22,70,"Burnaby","3"
705649,2017-07-26,64,"Abbotsford","3"
939752,2018-11-16,49,"Edmonton","4"
823399,2019-02-16,38,"Edmonton","4"
707065,2016-06-07,55,"North Vancouver","4"
689024,2018-03-27,32,"Calgary","3"
782647,2016-12-14,44,"Abbotsford","4"
510163,2017-01-09,64,"Richmond","5"
607092,2017-06-10,54,"Edmonton","4"
301302,2019-05-11,42,"Edmonton","4"
603275,2015-08-07,25,"Surrey","4"
229917,2017-01-01,56,"Kamloops","5"
666940,2018-06-18,22,"Kimberley","3"
306832,2016-12-07,31,"Medicine Hat","4"
725230,2014-12-08,68,"Calgary","5"
746386,2017-05-22,68,"Red Deer","5"
228142,2016-01-18,22,"Penticton","4"
325831,2016-09-24,69,"Vernon","5"
730005,2018-03-31,43,"Surrey","4"
310979,2017-05-29,63,"Coquitlam","5"
721070,2014-04-29,33,"Surrey","4"
850408,2018-08-25,44,"Calgary","4"
972685,2019-04-10,52,"Kamloops","4"
114376,2018-04-17,36,"Edmonton","4"
97218,2019-02-05,20,"Lethbridge","4"
995463,2016-11-10,43,"Kamloops","4"
689710,2017-09-03,22,"Edmonton","3"
912132,2017-08-26,55,"Calgary","4"
332519,2014-06-06,47,"Edmonton","4"
638583,2018-09-17,50,"Edmonton","4"
445288,2018-04-09,51,"Courtenay","3"
532323,2019-01-30,42,"Edmonton","5"
609457,2018-01-08,44,"Qualicum Beach","5"
728940,2017-09-05,21,"Edmonton","3"
406603,2017-12-15,27,"Kamloops","4"
51182,2017-01-05,66,"Ladysmith","3"
368172,2018-06-10,34,"Nanaimo","5"
740821,2017-02-24,70,"Surrey","3"
634674,2017-02-20,62,"Coaldale","4"
173569,2014-04-11,46,"Richmond","4"
56590,2017-04-26,20,"Vancouver","5"
984117,2017-02-20,40,"Edmonton","3"
240738,2019-07-19,39,"Calgary","4"
991771,2017-06-25,61,"Burnaby","4"
288454,2017-09-01,29,"Surrey","4"
140765,2018-02-08,66,"Lethbridge","3"
915949,2014-10-20,29,"Cold Lake","4"
410584,2017-12-31,56,"Quesnel","3"
500306,2016-11-15,53,"Richmond","4"
436755,2018-02-25,45,"White Rock","4"
276221,2019-01-04,48,"Calgary","3"
902429,2014-10-26,19,"Calgary","5"
40897,2014-09-04,23,"Rossland","1"
557695,2017-03-27,56,"Coquitlam","4"
632873,2017-10-11,58,"Calgary","3"
410154,2017-05-22,38,"Westlock","5"
953286,2016-03-24,54,"Olds","4"
757025,2019-06-28,26,"Langford","5"
260252,2016-12-08,29,"Spirit River","3"
299386,2017-03-28,70,"Salmon Arm","3"
659922,2014-05-23,29,"New Westminster","5"
362311,2017-09-01,38,"Calgary","4"
601745,2017-05-18,58,"Richmond","4"
68501,2019-05-28,22,"Port Coquitlam","4"
13124,2017-11-17,31,"Port Coquitlam","5"
470880,2019-07-10,45,"Calgary","3"
454956,2017-04-06,25,"Calgary","4"
14137,2015-10-19,43,"Surrey","5"
513944,2018-01-23,23,"Victoria","2"
370455,2019-07-12,61,"Coquitlam","4"
933917,2016-12-31,38,"Richmond","5"
396800,2018-09-14,64,"Edmonton","4"
792478,2016-01-29,36,"Edmonton","5"
389364,2017-02-17,45,"Port Alberni","5"
498421,2019-03-04,53,"Fort Saskatchewan","5"
179479,2019-01-27,66,"Vancouver","4"
200599,2015-07-19,37,"Burnaby","5"
60309,2018-06-05,36,"Vancouver","4"
48286,2017-08-05,47,"Bon Accord","5"
352148,2017-03-04,45,"Edmonton","5"
789908,2016-04-20,57,"Surrey","3"
77858,2017-08-02,27,"Edmonton","4"
610387,2017-12-02,69,"Chilliwack","3"
655801,2015-05-05,58,"Surrey","4"
308711,2018-12-19,61,"Edmonton","5"
574444,2016-08-29,30,"Cochrane","4"
7406,2019-02-21,42,"Vancouver","5"
396565,2017-12-03,56,"New Westminster","4"
940916,2017-09-13,43,"Surrey","5"
426435,2016-03-21,23,"Calgary","5"
271858,2019-01-12,31,"Wetaskiwin","2"
262795,2018-10-27,51,"Surrey","4"
829595,2015-11-29,50,"Surrey","2"
949052,2015-09-03,65,"Calgary","4"
27787,2016-07-27,33,"Maple Ridge","4"
446861,2016-09-11,31,"Surrey","3"
506674,2019-07-05,29,"Vancouver","5"
437130,2018-06-11,27,"Surrey","4"
838974,2017-02-23,31,"Surrey","5"
98028,2016-12-02,39,"Calgary","5"
265130,2017-05-10,32,"Vernon","3"
170329,2015-04-15,21,"Surrey","3"
104176,2018-11-21,26,"Calgary","5"
75281,2019-03-29,59,"White Rock","5"
148454,2017-09-05,67,"Calgary","4"
620075,2019-01-24,34,"New Westminster","3"
9385,2017-07-12,25,"Richmond","4"
931932,2017-02-20,21,"Edmonton","3"
162242,2019-07-15,55,"Vancouver","5"
468671,2017-10-06,34,"Campbell River","5"
706902,2016-02-28,63,"Edmonton","2"
408634,2016-06-20,60,"Maple Ridge","3"
651008,2017-10-08,49,"Edmonton","5"
938016,2017-07-05,53,"Burnaby","5"
11911,2015-10-23,31,"Burnaby","4"
329982,2016-10-19,36,"Port Alberni","5"
96292,2018-02-13,21,"Calgary","3"
748099,2016-08-29,33,"St. Albert","5"
954315,2016-07-23,69,"Morinville","5"
970404,2019-04-30,62,"Kamloops","4"
583746,2018-09-20,32,"Maple Ridge","4"
487320,2019-06-26,61,"Maple Ridge","4"
644841,2017-06-28,24,"Fort Saskatchewan","4"
226114,2015-11-09,22,"Cochrane","3"
6808,2018-06-13,44,"Lacombe","4"
763503,2019-03-15,67,"Calgary","4"
658104,2019-01-23,29,"Calgary","4"
115208,2017-05-26,52,"Campbell River","3"
218591,2015-05-28,58,"Chilliwack","5"
851050,2018-07-05,39,"Edmonton","4"
494983,2017-12-13,35,"Calgary","4"
360382,2016-03-26,53,"New Westminster","4"
163841,2017-03-17,32,"Vancouver","5"
609293,2018-07-21,55,"Nelson","5"
858473,2016-11-13,32,"Kelowna","4"
273911,2016-09-11,68,"Courtenay","3"
76422,2018-08-31,48,"Calgary","5"
93220,2016-12-18,42,"Victoria","4"
780694,2016-01-11,26,"Beaumont","5"
823880,2017-01-18,22,"Lethbridge","5"
796791,2017-04-30,19,"Airdrie","5"
785636,2018-04-24,38,"Red Deer","4"
176033,2017-04-02,33,"Edmonton","4"
998771,2015-06-28,40,"Vancouver","3"
426685,2017-08-15,45,"Calgary","5"
292547,2014-11-29,33,"Surrey","5"
74053,2017-03-02,43,"Calgary","4"
385147,2018-05-27,44,"Prince Rupert","5"
414722,2015-07-06,22,"Medicine Hat","3"
750284,2017-01-08,62,"Lethbridge","5"
652028,2018-07-01,56,"Kelowna","3"
622689,2019-02-07,54,"Port Moody","3"
269835,2015-10-31,67,"Edmonton","3"
529877,2017-09-06,60,"Calgary","3"
606558,2016-08-05,56,"Burnaby","3"
259489,2017-10-25,63,"Vancouver","3"
350665,2014-10-09,25,"Edmonton","5"
518739,2017-10-26,50,"Vancouver","5"
943413,2016-12-22,35,"Calgary","5"
257298,2017-09-28,19,"Red Deer","3"
163338,2018-10-20,66,"Cardston","4"
432961,2017-04-30,64,"Edmonton","4"
124375,2014-12-01,20,"Richmond","4"
518022,2019-05-26,46,"Surrey","5"
348218,2014-05-18,69,"Calgary","4"
840765,2014-04-26,67,"Edmonton","4"
96341,2016-06-06,50,"Edmonton","4"
263398,2014-09-11,36,"Lethbridge","4"
799970,2015-12-08,60,"Terrace","5"
950924,2018-12-18,68,"Vancouver","4"
789938,2018-05-24,67,"Vernon","3"
283557,2019-01-16,22,"Edmonton","5"
996199,2019-06-13,37,"Calgary","3"
508943,2018-01-05,66,"Calgary","4"
381871,2014-04-09,30,"Surrey","5"
663882,2015-06-16,32,"Kelowna","4"
698553,2018-02-12,28,"Medicine Hat","4"
408574,2018-09-24,62,"Edmonton","5"
493049,2015-01-22,36,"Richmond","5"
389749,2016-11-06,24,"Camrose","4"
988819,2017-07-02,42,"Vancouver","4"
827741,2018-05-20,34,"Surrey","3"
695904,2018-06-10,35,"Edmonton","3"
99680,2019-03-21,67,"Calgary","4"
575421,2016-10-06,61,"Surrey","5"
535673,2019-07-15,68,"Edmonton","4"
996222,2017-03-26,67,"Abbotsford","5"
349690,2018-07-14,33,"Vancouver","5"
388203,2017-05-21,43,"Fort Saskatchewan","5"
459169,2017-05-08,49,"Surrey","3"
607790,2019-07-09,56,"Kelowna","4"
126128,2017-04-23,57,"Burnaby","3"
386852,2018-03-02,37,"Chilliwack","3"
35969,2015-06-25,22,"Surrey","3"
999668,2019-04-25,61,"Kamloops","1"
846697,2018-10-01,30,"Campbell River","5"
616499,2019-04-29,27,"Beaumont","5"
423681,2017-02-25,59,"Burnaby","5"
835709,2018-12-09,43,"Nanaimo","5"
700831,2017-12-07,39,"Red Deer","4"
416754,2018-10-26,25,"Abbotsford","4"
135443,2016-09-29,52,"Calgary","3"
920436,2018-05-06,37,"Smithers","4"
548812,2017-03-05,45,"Calgary","5"
163856,2015-05-12,64,"Calgary","4"
487070,2016-08-19,55,"Vancouver","1"
266119,2018-07-23,64,"Calgary","4"
241600,2018-09-09,68,"Burnaby","3"
110031,2015-07-07,69,"Coquitlam","3"
284877,2018-04-05,51,"Richmond","4"
143398,2016-08-21,38,"Lloydminster (Part)","4"
400109,2018-04-06,52,"Kamloops","5"
818636,2018-09-05,50,"Campbell River","4"
377006,2018-05-09,23,"Abbotsford","4"
136459,2016-03-05,65,"Stettler","3"
311813,2017-01-06,69,"Vancouver","4"
336816,2017-02-07,68,"Victoria","4"
343111,2015-03-22,52,"Calgary","4"
631203,2018-05-18,57,"Vancouver","3"
564108,2015-01-29,56,"Princeton","3"
132387,2015-09-04,34,"Edmonton","5"
923632,2019-01-11,59,"Richmond","4"
650776,2016-12-15,37,"Chilliwack","5"
577429,2018-10-25,66,"Edmonton","4"
652548,2018-04-10,63,"Calgary","5"
483842,2016-03-22,49,"Calgary","5"
459597,2016-10-31,47,"Prince George","5"
964114,2018-11-25,25,"Edmonton","5"
848600,2015-12-04,53,"Wetaskiwin","4"
712229,2019-03-26,29,"Prince George","5"
921008,2014-10-31,53,"Surrey","4"
565614,2017-12-01,67,"Edmonton","4"
570034,2017-08-21,48,"View Royal","4"
883717,2015-10-19,63,"Edmonton","5"
303743,2018-07-31,47,"Maple Ridge","5"
684451,2019-03-18,23,"Calgary","2"
312626,2016-03-28,65,"Port Moody","4"
824606,2019-06-26,49,"Edmonton","4"
248756,2016-06-25,59,"Kelowna","3"
559973,2014-11-27,21,"Vancouver","4"
917423,2017-05-19,63,"Burnaby","4"
255489,2017-12-21,21,"Surrey","5"
108939,2017-03-16,32,"Colwood","3"
502159,2018-08-17,46,"Surrey","5"
914038,2016-07-13,27,"Abbotsford","4"
48188,2017-10-24,53,"Calgary","4"
347944,2017-12-31,41,"Edmonton","3"
112287,2017-05-29,56,"Edmonton","4"
869625,2018-04-17,69,"Vancouver","3"
190557,2017-04-12,33,"Edmonton","5"
116594,2016-12-13,65,"Stony Plain","5"
624522,2016-11-29,23,"Edmonton","5"
681882,2017-03-20,45,"Calgary","3"
363235,2018-05-01,56,"Spruce Grove","3"
934324,2018-05-19,48,"Calgary","4"
429986,2016-10-01,60,"Bonnyville","4"
488038,2017-09-22,35,"Port Moody","4"
187674,2015-11-14,57,"Victoria","3"
644203,2017-12-02,68,"Osoyoos","4"
682085,2015-12-16,26,"Edmonton","4"
287919,2017-06-13,39,"Victoria","5"
255383,2017-01-28,21,"Surrey","3"
885814,2017-10-05,39,"Burnaby","2"
138017,2019-03-29,32,"Edmonton","3"
251587,2018-04-13,65,"Port Alberni","4"
157625,2018-07-23,45,"Red Deer","4"
938633,2017-10-25,22,"Calgary","5"
579697,2016-05-06,20,"Surrey","3"
451100,2018-06-23,31,"Airdrie","4"
292474,2017-10-26,21,"Kamloops","5"
875031,2014-02-10,61,"Edmonton","3"
387426,2014-06-17,66,"Edmonton","3"
796442,2014-09-14,19,"Burnaby","3"
797427,2017-04-25,34,"Burnaby","3"
709714,2018-04-08,32,"Maple Ridge","2"
287610,2018-07-02,25,"Leduc","5"
579424,2016-09-11,60,"Courtenay","3"
754123,2017-04-16,52,"Lethbridge","4"
124604,2016-06-30,48,"Edmonton","5"
395142,2016-06-25,49,"Prince George","4"
236879,2015-09-17,30,"Calgary","4"
99494,2015-09-30,20,"Surrey","4"
266398,2014-03-08,67,"Coquitlam","3"
367051,2017-10-07,66,"Lacombe","4"
739785,2017-01-27,30,"Edmonton","3"
893019,2018-03-29,66,"Vancouver","3"
708322,2016-10-21,66,"Vernon","3"
900435,2019-01-07,36,"Calgary","5"
706605,2014-05-04,69,"Calgary","5"
723526,2014-03-15,44,"Richmond","5"
536956,2014-05-10,31,"Vancouver","2"
672459,2016-02-11,20,"Richmond","5"
909701,2018-07-27,40,"Calgary","4"
571209,2019-01-17,60,"Duncan","3"
956392,2019-07-18,59,"Grande Prairie","4"
809785,2014-07-18,52,"Calgary","4"
271714,2016-12-10,27,"St. Albert","5"
805102,2015-04-27,62,"Prince George","4"
585414,2017-02-26,64,"Victoria","2"
542701,2017-03-10,54,"Prince George","5"
14113,2014-08-31,20,"Calgary","3"
968807,2019-05-05,59,"Medicine Hat","3"
4086,2018-03-26,65,"Chilliwack","5"
701618,2019-03-04,33,"Vancouver","5"
581769,2015-10-09,32,"New Westminster","4"
646260,2016-09-07,66,"Red Deer","2"
862724,2017-01-25,61,"Vancouver","4"
483673,2017-12-30,33,"Chilliwack","3"
846950,2016-07-22,62,"Revelstoke","3"
81548,2015-07-03,22,"Prince George","4"
833443,2016-11-29,23,"Calgary","3"
920247,2017-09-29,48,"Edmonton","5"
124395,2019-06-28,54,"Edmonton","4"
458033,2018-07-15,39,"Edmonton","5"
396178,2016-05-26,42,"Kelowna","4"
119445,2016-05-10,19,"Kelowna","3"
382990,2018-12-25,70,"Okotoks","4"
491018,2015-09-30,64,"Stony Plain","3"
573691,2019-02-11,21,"Coquitlam","3"
648154,2018-06-22,42,"Calgary","3"
887052,2016-02-02,23,"Surrey","5"
929819,2016-05-05,60,"Surrey","5"
861842,2015-01-12,29,"Vancouver","3"
555879,2017-12-31,23,"Edmonton","4"
162257,2017-06-04,40,"Surrey","5"
937025,2014-04-21,40,"Calgary","4"
435727,2018-10-18,33,"Calgary","3"
603287,2017-04-27,55,"Edmonton","4"
980439,2016-10-10,63,"Armstrong","5"
51124,2019-04-03,69,"Banff","4"
157879,2018-01-23,38,"Devon","3"
416763,2018-06-28,30,"Kamloops","4"
956559,2014-07-04,45,"Eckville","3"
474138,2018-01-21,42,"Calgary","4"
54557,2016-06-09,70,"Smithers","3"
219755,2018-09-17,41,"Penhold","3"
838043,2018-09-08,35,"Devon","5"
724739,2019-02-09,61,"Calgary","5"
261626,2014-12-25,20,"Edmonton","5"
693867,2017-08-29,34,"Surrey","5"
866740,2017-02-22,37,"Westlock","4"
196140,2018-03-27,20,"Airdrie","4"
237707,2017-10-15,30,"Calgary","5"
752578,2018-05-09,25,"Edmonton","4"
267941,2017-12-06,29,"Calgary","4"
281261,2015-04-20,32,"Edmonton","5"
294310,2019-01-12,46,"Edmonton","2"
75930,2017-06-14,52,"Kelowna","4"
485239,2017-06-29,50,"Port Coquitlam","3"
53541,2019-04-27,34,"Edmonton","3"
135631,2016-10-10,50,"Vancouver","5"
644072,2019-06-25,39,"Calgary","2"
721508,2016-03-29,39,"Calgary","4"
470877,2015-02-15,58,"Coquitlam","5"
428114,2017-01-16,24,"Calgary","5"
799968,2015-09-10,32,"Calgary","4"
351211,2019-03-09,54,"Cochrane","4"
684884,2019-02-04,66,"Calgary","4"
600063,2015-03-27,32,"Red Deer","3"
529035,2017-01-27,54,"Burnaby","4"
622403,2014-11-22,37,"Prince George","5"
578772,2016-08-28,20,"Coquitlam","4"
20340,2017-02-19,57,"Surrey","3"
971266,2016-11-08,61,"Vegreville","3"
931334,2017-04-29,42,"Calgary","4"
114813,2018-08-20,37,"Edmonton","5"
624189,2015-09-09,43,"Surrey","5"
675989,2017-06-10,31,"Surrey","3"
490386,2015-07-25,33,"Calgary","3"
348831,2017-12-08,70,"Port Coquitlam","4"
122599,2017-01-08,55,"Vauxhall","5"
101874,2016-07-07,21,"Surrey","5"
316574,2016-01-02,52,"Lethbridge","5"
162751,2015-10-04,54,"Calgary","3"
478610,2019-01-23,56,"Edmonton","5"
109870,2018-11-03,53,"Edmonton","5"
647800,2018-06-29,30,"Edmonton","4"
927871,2016-11-19,19,"Parksville","3"
133957,2017-04-17,62,"Edmonton","5"
193110,2019-06-17,52,"Port Alberni","3"
935856,2017-06-13,46,"Port Moody","3"
574685,2014-07-19,33,"Cochrane","4"
811461,2017-11-28,26,"St. Albert","4"
758637,2016-04-09,47,"Edmonton","4"
347045,2015-08-05,39,"Richmond","5"
30419,2017-06-26,49,"Leduc","4"
945395,2019-07-01,31,"Lethbridge","5"
67077,2017-07-03,60,"High Level","4"
700588,2016-09-06,36,"Grande Prairie","5"
764837,2017-01-22,38,"Vancouver","4"
859680,2017-09-02,64,"Edmonton","4"
861133,2018-07-05,64,"Calgary","4"
521524,2015-11-06,21,"Abbotsford","5"
610493,2018-06-18,46,"Lloydminster (Part)","4"
725532,2019-02-17,26,"Calgary","5"
960103,2017-10-08,61,"Burnaby","4"
571127,2017-04-17,51,"Vancouver","3"
956327,2015-12-27,38,"Gibbons","5"
470693,2017-12-17,37,"Calgary","5"
64238,2018-04-24,29,"Vancouver","3"
262961,2017-08-28,27,"Calgary","4"
788128,2014-09-17,35,"Chilliwack","3"
483706,2019-01-25,31,"Calgary","4"
927230,2015-07-01,42,"Medicine Hat","3"
38668,2017-04-08,40,"Port Moody","5"
700443,2016-02-07,22,"Calgary","5"
918476,2018-10-15,33,"Edmonton","2"
271868,2018-08-05,44,"Surrey","4"
115396,2018-07-03,38,"Nanaimo","3"
276916,2017-02-10,48,"Campbell River","3"
58187,2018-08-17,28,"Vancouver","3"
911267,2019-02-14,61,"Calgary","4"
399105,2017-09-18,25,"Burnaby","5"
524523,2019-07-05,27,"Edmonton","3"
320606,2018-04-02,59,"Vancouver","5"
498768,2017-02-15,51,"Calgary","4"
589341,2017-11-09,33,"Surrey","5"
583931,2017-10-16,35,"Burnaby","4"
850498,2017-03-11,41,"Edmonton","3"
41472,2018-12-30,58,"Chestermere","5"
793213,2017-10-04,54,"Burnaby","3"
456898,2014-04-13,35,"Taber","3"
180378,2014-12-23,20,"St. Albert","4"
292849,2015-07-07,66,"Edmonton","5"
771926,2016-04-28,20,"Medicine Hat","5"
368575,2014-06-14,66,"North Vancouver","4"
380216,2014-02-10,35,"Dawson Creek","4"
294474,2017-11-15,24,"Calgary","2"
151999,2018-06-08,70,"Nanaimo","4"
50982,2015-11-29,53,"Calgary","2"
788719,2019-04-09,22,"View Royal","4"
652919,2018-03-01,28,"Calgary","4"
630377,2015-07-14,34,"Vancouver","3"
673846,2014-05-19,43,"Burnaby","3"
434244,2017-04-26,27,"White Rock","4"
562389,2019-02-06,34,"Drumheller","5"
981327,2017-02-20,48,"Kamloops","3"
923262,2017-09-28,38,"Rocky Mountain House","4"
219208,2019-03-13,52,"Powell River","4"
175713,2014-03-18,44,"Abbotsford","5"
523251,2016-03-12,65,"Calgary","4"
98086,2016-03-03,40,"Kelowna","5"
289938,2015-08-28,47,"Vernon","4"
591510,2015-05-30,49,"Abbotsford","5"
299761,2018-07-12,44,"Coquitlam","4"
918763,2017-01-03,24,"Burnaby","1"
159175,2016-10-28,52,"Calgary","4"
294476,2018-10-04,53,"Abbotsford","4"
669449,2014-09-25,64,"Edmonton","4"
869,2018-09-15,48,"Abbotsford","4"
645173,2015-11-04,61,"Richmond","5"
622937,2018-04-25,52,"Vancouver","4"
123450,2016-12-26,33,"Red Deer","5"
548921,2016-04-14,44,"Langford","3"
467265,2015-04-04,46,"Kamloops","5"
983177,2016-11-28,60,"Camrose","4"
825643,2018-09-27,24,"Edmonton","5"
26015,2014-06-13,42,"New Westminster","3"
912203,2016-03-03,60,"Vernon","4"
794953,2014-03-06,19,"Vancouver","5"
36802,2019-05-19,42,"Kamloops","3"
593865,2019-04-18,40,"Calgary","4"
310197,2016-01-19,29,"New Westminster","5"
268904,2017-09-01,40,"Vancouver","3"
65769,2018-11-22,44,"Chilliwack","3"
84908,2017-03-26,38,"Maple Ridge","3"
79184,2015-10-17,56,"Medicine Hat","4"
901930,2014-03-12,29,"Ladysmith","5"
888456,2016-02-29,26,"Edmonton","4"
510026,2014-06-02,22,"Surrey","5"
788826,2017-10-07,59,"Calgary","4"
607640,2015-03-01,53,"Drayton Valley","5"
209049,2014-05-27,68,"Calgary","4"
98673,2015-10-11,32,"Raymond","5"
520827,2018-05-03,68,"Vancouver","4"
825903,2017-03-12,58,"Surrey","4"
564632,2017-04-27,26,"Edmonton","3"
125754,2015-11-24,51,"Edmonton","4"
208297,2018-03-04,58,"Calgary","4"
219935,2014-09-07,40,"Calgary","5"
471037,2017-07-06,37,"Drayton Valley","3"
644324,2017-05-02,20,"White Rock","5"
285062,2019-06-18,69,"Banff","5"
220605,2018-11-21,38,"Calgary","2"
108468,2018-02-20,59,"Edmonton","5"
603431,2014-07-24,36,"Port Moody","5"
942006,2016-09-04,55,"Nanaimo","5"
792290,2018-05-07,60,"Mayerthorpe","1"
480038,2017-10-21,29,"Surrey","4"
423913,2017-05-26,58,"Burnaby","5"
715913,2018-10-25,64,"Burnaby","4"
18325,2018-04-24,37,"Abbotsford","5"
924978,2014-03-28,57,"Prince George","4"
114067,2016-09-10,58,"Victoria","4"
213,2016-12-05,25,"Fort Saskatchewan","4"
686543,2015-07-28,21,"Edmonton","3"
925442,2017-02-28,39,"Port Coquitlam","4"
831918,2018-09-09,67,"Calgary","4"
278728,2018-04-28,27,"Calgary","3"
945783,2014-12-10,23,"Edmonton","5"
717799,2018-06-30,36,"Penticton","4"
805322,2018-06-16,27,"Vancouver","5"
532299,2016-02-16,44,"Kamloops","4"
842563,2018-11-19,41,"Richmond","5"
185606,2019-03-16,33,"Edmonton","3"
328916,2015-03-30,22,"Ladysmith","4"
660087,2017-02-27,21,"Richmond","4"
560968,2017-04-11,63,"Port Moody","5"
602071,2015-03-03,58,"Calgary","4"
459867,2018-03-12,57,"Cranbrook","3"
648688,2017-05-11,54,"Calgary","4"
197334,2017-10-16,64,"Surrey","4"
228785,2018-05-10,29,"Richmond","3"
157908,2016-06-06,38,"Red Deer","4"
835195,2017-11-04,34,"Edmonton","4"
253684,2014-05-08,64,"Edmonton","5"
327457,2015-07-04,39,"Vancouver","5"
646707,2018-02-27,47,"Calgary","5"
231855,2014-06-02,68,"Edmonton","4"
241070,2014-11-25,64,"Burnaby","4"
200061,2015-09-03,45,"Beaumont","5"
30191,2018-03-05,61,"Kelowna","4"
970240,2017-12-16,38,"Prince George","5"
200183,2019-01-08,20,"Edmonton","5"
59002,2019-01-20,64,"Edmonton","4"
62060,2019-06-21,31,"Vancouver","4"
414629,2015-08-03,66,"Coquitlam","4"
175626,2019-01-01,37,"Vancouver","4"
941266,2017-11-18,47,"Vancouver","4"
181595,2017-08-14,48,"Vancouver","5"
215202,2018-11-20,55,"Kamloops","4"
782993,2017-11-23,24,"Medicine Hat","4"
411346,2015-02-27,21,"Calgary","5"
761569,2019-06-17,43,"Edmonton","4"
683995,2018-06-20,22,"Abbotsford","5"
139255,2015-05-30,24,"Calgary","4"
627963,2019-02-16,42,"Edmonton","5"
285611,2016-09-08,53,"Lethbridge","4"
861064,2017-12-24,34,"Kelowna","3"
755612,2018-01-12,48,"Edmonton","4"
705766,2016-07-11,25,"Edmonton","5"
611501,2018-04-02,59,"Edmonton","4"
915031,2018-04-27,22,"Grande Prairie","4"
293723,2016-11-17,42,"Burnaby","3"
990398,2016-01-28,41,"St. Paul","5"
892691,2014-08-08,48,"Calgary","3"
629230,2019-06-08,68,"Edmonton","3"
329243,2019-04-20,60,"Vernon","3"
796323,2015-02-23,59,"Edmonton","2"
52115,2018-07-09,61,"Medicine Hat","4"
100189,2018-08-17,38,"Calgary","4"
445518,2018-07-03,33,"Calgary","3"
397426,2019-02-15,49,"Lake Cowichan","4"
241463,2018-05-22,27,"Calgary","4"
599413,2017-04-11,39,"Edmonton","4"
554391,2016-01-06,35,"Vermilion","5"
932023,2017-08-19,22,"Abbotsford","5"
147817,2015-12-12,65,"Vernon","4"
517340,2015-08-23,31,"Red Deer","3"
159908,2017-12-29,22,"Calgary","4"
884216,2015-10-13,20,"Calgary","3"
280959,2017-10-25,27,"Calgary","2"
80877,2018-03-23,39,"Airdrie","4"
338323,2019-04-02,66,"Kamloops","5"
496180,2015-09-10,58,"Campbell River","5"
497498,2016-01-29,42,"Bonnyville","2"
347752,2018-06-10,34,"Burnaby","4"
999637,2019-03-25,23,"Lethbridge","5"
260194,2018-01-04,41,"Lethbridge","3"
203271,2018-12-09,37,"Calgary","3"
80929,2015-07-10,42,"Kamloops","4"
521531,2017-04-05,32,"Vancouver","4"
449647,2017-12-13,20,"Chilliwack","4"
484219,2017-05-13,31,"Calgary","3"
309956,2016-12-08,41,"Vancouver","5"
